push_id,user_id,campaign_id,push_type,title,content,deep_link,scheduled_at,sent_at,delivered_at,opened_at,is_delivered,is_opened,failure_reason,created_at
3674,157,,reminder,也是进入登录.,购物车商品降价了,app://page/reminder/109,,2025-05-15 18:59:53.409709,2025-05-15 18:59:53.409709,,t,f,,2025-05-15 18:59:53.409709
3675,26,,order,朋友状态推荐.,订单即将送达,app://page/order/818,,2025-05-31 13:09:29.409709,2025-05-31 13:09:29.409709,,t,f,,2025-05-31 13:09:29.409709
3676,126,,system,可是说明部门的话.,隐私政策更新,app://page/system/806,,2025-05-16 06:05:52.409709,2025-05-16 06:05:52.409709,2025-05-16 11:16:52.409709,t,t,,2025-05-16 06:05:52.409709
3677,236,,order,已经已经网站.,订单即将送达,app://page/order/361,,2025-05-13 10:39:35.409709,2025-05-13 10:39:35.409709,,t,f,,2025-05-13 10:39:35.409709
3678,311,,social,内容软件联系.,你的帖子收到了新评论,app://page/social/337,,2025-01-30 17:39:28.409709,2025-01-30 17:39:28.409709,,t,f,,2025-01-30 17:39:28.409709
3679,355,,social,一切当前注意最新工程.,李欣给你发来了私信,app://page/social/103,,2025-04-06 21:02:41.409709,2025-04-06 21:02:41.409709,,t,f,,2025-04-06 21:02:41.409709
3680,83,,order,一个信息完成之间.,您的订单已发货,app://page/order/728,,2025-10-24 01:15:03.409709,2025-10-24 01:15:03.409709,,t,f,,2025-10-24 01:15:03.409709
3681,319,,reminder,状态主要只有今年.,收藏的商品即将售罄,app://page/reminder/859,,2025-12-19 21:03:31.409709,2025-12-19 21:03:31.409709,,t,f,,2025-12-19 21:03:31.409709
3682,190,,social,系列电话回复.,范桂兰关注了你,app://page/social/921,,2025-07-30 12:04:31.409709,2025-07-30 12:04:31.409709,,t,f,,2025-07-30 12:04:31.409709
3683,480,,social,而且加入人员公司产品.,王丽丽给你发来了私信,app://page/social/151,,2025-03-12 19:42:46.409709,2025-03-12 19:42:46.409709,,t,f,,2025-03-12 19:42:46.409709
3684,144,,social,当然提高男人.,尹梅给你发来了私信,app://page/social/472,,2025-04-19 11:43:39.409709,2025-04-19 11:43:39.409709,2025-04-20 21:25:39.409709,t,t,,2025-04-19 11:43:39.409709
3685,87,,order,游戏起来.,您的订单已发货,app://page/order/420,,2025-09-21 14:39:42.409709,2025-09-21 14:39:42.409709,,t,f,,2025-09-21 14:39:42.409709
3686,378,,social,部分自己发表.,你的帖子收到了新评论,app://page/social/158,,2025-04-11 17:10:18.409709,2025-04-11 17:10:18.409709,,t,f,,2025-04-11 17:10:18.409709
3687,245,,system,知道我的而且.,新功能上线,app://page/system/886,,2025-03-07 19:41:18.409709,2025-03-07 19:41:18.409709,,t,f,,2025-03-07 19:41:18.409709
3688,41,,reminder,选择广告作为业务.,收藏的商品即将售罄,app://page/reminder/466,,2025-03-03 19:38:48.409709,2025-03-03 19:38:48.409709,,t,f,,2025-03-03 19:38:48.409709
3689,374,,reminder,孩子价格我的中心.,收藏的商品即将售罄,app://page/reminder/420,,2025-02-15 16:18:48.409709,2025-02-15 16:18:48.409709,,t,f,,2025-02-15 16:18:48.409709
3690,310,,system,市场名称已经主题.,新功能上线,app://page/system/271,,2025-05-21 22:53:52.409709,2025-05-21 22:53:52.409709,,t,f,,2025-05-21 22:53:52.409709
3691,13,,system,完成我们应用.,系统维护通知,app://page/system/439,,2025-03-22 14:27:46.409709,2025-03-22 14:27:46.409709,,t,f,,2025-03-22 14:27:46.409709
3692,228,,order,类型如果的话.,订单即将送达,app://page/order/600,,2025-06-16 10:41:51.409709,2025-06-16 10:41:51.409709,,t,f,,2025-06-16 10:41:51.409709
3693,80,,social,一定社区其中这个资料.,你的帖子收到了新评论,app://page/social/118,,2025-07-11 04:16:43.409709,2025-07-11 04:16:43.409709,,t,f,,2025-07-11 04:16:43.409709
3694,209,,social,评论什么的话个人.,张彬关注了你,app://page/social/914,,2025-07-11 01:11:12.409709,2025-07-11 01:11:12.409709,,t,f,,2025-07-11 01:11:12.409709
3695,447,,system,活动状态支持那个.,隐私政策更新,app://page/system/289,,2025-10-14 09:37:47.409709,2025-10-14 09:37:47.409709,2025-10-14 17:07:47.409709,t,t,,2025-10-14 09:37:47.409709
3696,470,,system,以下行业登录资料地方.,隐私政策更新,app://page/system/997,,2025-08-31 08:07:43.409709,2025-08-31 08:07:43.409709,2025-09-01 21:48:43.409709,t,t,,2025-08-31 08:07:43.409709
3697,460,,reminder,经营过程.,购物车商品降价了,app://page/reminder/537,,2025-05-19 05:13:57.409709,2025-05-19 05:13:57.409709,,t,f,,2025-05-19 05:13:57.409709
3698,489,,system,汽车文件新闻一下.,新功能上线,app://page/system/506,,2025-07-04 03:45:30.409709,2025-07-04 03:45:30.409709,,t,f,,2025-07-04 03:45:30.409709
3699,207,,system,不要感觉对于.,系统维护通知,app://page/system/147,,2025-04-28 00:29:00.409709,2025-04-28 00:29:00.409709,,t,f,,2025-04-28 00:29:00.409709
3700,476,,order,用户拥有希望.,订单已完成，期待您的评价,app://page/order/186,,2025-12-19 00:34:42.409709,2025-12-19 00:34:42.409709,,t,f,,2025-12-19 00:34:42.409709
3701,289,,reminder,作者进行情况地址.,购物车商品降价了,app://page/reminder/162,,2025-06-02 16:00:12.409709,2025-06-02 16:00:12.409709,,t,f,,2025-06-02 16:00:12.409709
3702,20,,reminder,这些软件不要.,购物车商品降价了,app://page/reminder/485,,2025-06-20 14:28:19.409709,2025-06-20 14:28:19.409709,,t,f,,2025-06-20 14:28:19.409709
3703,422,,promotion,影响图片影响只有.,今日爆款，立省5元,app://page/promotion/818,,2025-08-24 21:08:25.409709,2025-08-24 21:08:25.409709,,t,f,,2025-08-24 21:08:25.409709
3704,401,,social,时间结果专业成为作品.,李丹关注了你,app://page/social/355,,2025-06-06 18:37:16.409709,2025-06-06 18:37:16.409709,,t,f,,2025-06-06 18:37:16.409709
3705,322,,system,时间作者有些东西男人.,系统维护通知,app://page/system/135,,2026-01-20 22:28:48.409709,2026-01-20 22:28:48.409709,,t,f,,2026-01-20 22:28:48.409709
3706,404,,order,的人关于我们.,订单即将送达,app://page/order/469,,2025-05-11 19:08:41.409709,2025-05-11 19:08:41.409709,2025-05-13 17:44:41.409709,t,t,,2025-05-11 19:08:41.409709
3707,120,2,promotion,文章她的.,今日爆款，立省9元,app://page/promotion/405,,2025-04-28 11:10:43.409709,2025-04-28 11:10:43.409709,,t,f,,2025-04-28 11:10:43.409709
3708,463,1,promotion,电影社区功能威望包括.,限时特惠！7折起,app://page/promotion/798,,2025-02-20 01:28:39.409709,2025-02-20 01:28:39.409709,,t,f,,2025-02-20 01:28:39.409709
3709,479,,social,来自可能专业直接.,你的帖子收到了新评论,app://page/social/974,,2025-04-15 09:39:41.409709,2025-04-15 09:39:41.409709,,t,f,,2025-04-15 09:39:41.409709
3710,118,,reminder,成功这样开始影响今天.,收藏的商品即将售罄,app://page/reminder/883,,2025-02-14 22:33:06.409709,2025-02-14 22:33:06.409709,2025-02-15 20:58:06.409709,t,t,,2025-02-14 22:33:06.409709
3711,131,,order,他的问题觉得国内主要.,订单已完成，期待您的评价,app://page/order/486,,2025-06-13 20:50:42.409709,2025-06-13 20:50:42.409709,,t,f,,2025-06-13 20:50:42.409709
3712,147,,system,日本登录准备因此资源.,系统维护通知,app://page/system/908,,2026-01-16 05:24:24.409709,2026-01-16 05:24:24.409709,2026-01-17 04:58:24.409709,t,t,,2026-01-16 05:24:24.409709
3713,200,,social,具有加入记者.,邵明关注了你,app://page/social/544,,2025-03-31 02:22:35.409709,2025-03-31 02:22:35.409709,,t,f,,2025-03-31 02:22:35.409709
3714,5,,social,内容新闻开始设备.,温博给你发来了私信,app://page/social/833,,2025-02-05 02:08:02.409709,,,f,f,,2025-02-05 02:08:02.409709
3715,372,3,promotion,浏览软件那么男人.,今日爆款，立省3元,app://page/promotion/278,,2025-03-04 23:48:38.409709,2025-03-04 23:48:38.409709,,t,f,,2025-03-04 23:48:38.409709
3716,396,,social,增加位置其中提高.,你的帖子收到了新评论,app://page/social/879,,2025-06-14 03:03:23.409709,2025-06-14 03:03:23.409709,,t,f,,2025-06-14 03:03:23.409709
3717,94,,social,大家游戏企业.,你的帖子收到了新评论,app://page/social/543,,2025-01-25 03:38:02.409709,2025-01-25 03:38:02.409709,,t,f,,2025-01-25 03:38:02.409709
3718,161,,reminder,很多企业积分.,购物车商品降价了,app://page/reminder/414,,2025-02-28 06:20:56.409709,2025-02-28 06:20:56.409709,,t,f,,2025-02-28 06:20:56.409709
3719,306,10,promotion,名称阅读活动.,今日爆款，立省5元,app://page/promotion/946,,2025-09-23 05:02:31.409709,2025-09-23 05:02:31.409709,,t,f,,2025-09-23 05:02:31.409709
3720,449,,order,这个成功.,订单已完成，期待您的评价,app://page/order/280,,2025-06-12 03:16:13.409709,2025-06-12 03:16:13.409709,,t,f,,2025-06-12 03:16:13.409709
3721,182,,reminder,次数发表所以人民.,购物车商品降价了,app://page/reminder/25,,2025-12-19 10:16:14.409709,2025-12-19 10:16:14.409709,,t,f,,2025-12-19 10:16:14.409709
3722,389,,system,一些基本.,隐私政策更新,app://page/system/919,,2025-10-24 18:32:17.409709,2025-10-24 18:32:17.409709,,t,f,,2025-10-24 18:32:17.409709
3723,233,,order,这里喜欢可以规定.,订单即将送达,app://page/order/864,,2025-07-19 12:32:50.409709,2025-07-19 12:32:50.409709,,t,f,,2025-07-19 12:32:50.409709
3724,477,,social,经营中文管理.,李宁关注了你,app://page/social/556,,2025-08-10 23:38:27.409709,2025-08-10 23:38:27.409709,,t,f,,2025-08-10 23:38:27.409709
3725,229,,order,原因女人这是北京.,订单已完成，期待您的评价,app://page/order/787,,2025-10-30 20:41:57.409709,2025-10-30 20:41:57.409709,,t,f,,2025-10-30 20:41:57.409709
3726,182,,social,回复成功处理.,龚萍关注了你,app://page/social/694,,2025-06-09 23:58:02.409709,2025-06-09 23:58:02.409709,,t,f,,2025-06-09 23:58:02.409709
3727,429,,order,手机的人市场准备.,订单已完成，期待您的评价,app://page/order/359,,2026-01-14 07:09:09.409709,2026-01-14 07:09:09.409709,,t,f,,2026-01-14 07:09:09.409709
3728,188,,reminder,只是您的特别.,收藏的商品即将售罄,app://page/reminder/80,,2025-11-14 22:29:39.409709,2025-11-14 22:29:39.409709,,t,f,,2025-11-14 22:29:39.409709
3729,469,,order,销售地区今天包括.,订单即将送达,app://page/order/832,,2025-03-17 18:12:51.409709,2025-03-17 18:12:51.409709,,t,f,,2025-03-17 18:12:51.409709
3730,49,28,promotion,相关地址成为.,今日爆款，立省3元,app://page/promotion/441,,2025-03-22 12:14:13.409709,2025-03-22 12:14:13.409709,,t,f,,2025-03-22 12:14:13.409709
3731,57,,social,项目时候阅读.,高林关注了你,app://page/social/8,,2025-07-27 02:29:03.409709,2025-07-27 02:29:03.409709,,t,f,,2025-07-27 02:29:03.409709
3732,117,,reminder,的话次数类别.,收藏的商品即将售罄,app://page/reminder/634,,2025-08-01 09:56:21.409709,2025-08-01 09:56:21.409709,,t,f,,2025-08-01 09:56:21.409709
3733,293,18,promotion,查看时间日本.,今日爆款，立省3元,app://page/promotion/734,,2025-05-19 18:52:44.409709,2025-05-19 18:52:44.409709,,t,f,,2025-05-19 18:52:44.409709
3734,485,,system,之后帮助这是.,系统维护通知,app://page/system/648,,2025-06-22 19:13:09.409709,2025-06-22 19:13:09.409709,,t,f,,2025-06-22 19:13:09.409709
3735,215,,order,个人地方登录以上.,订单即将送达,app://page/order/721,,2025-10-05 04:19:15.409709,2025-10-05 04:19:15.409709,,t,f,,2025-10-05 04:19:15.409709
3736,246,,order,注册所以.,您的订单已发货,app://page/order/507,,2025-08-01 10:30:38.409709,2025-08-01 10:30:38.409709,,t,f,,2025-08-01 10:30:38.409709
3737,81,48,promotion,软件准备.,专属福利，速来领取,app://page/promotion/609,,2025-05-09 13:07:10.409709,2025-05-09 13:07:10.409709,,t,f,,2025-05-09 13:07:10.409709
3738,335,47,promotion,发生搜索根据孩子.,今日爆款，立省8元,app://page/promotion/880,,2025-04-11 01:33:59.409709,2025-04-11 01:33:59.409709,,t,f,,2025-04-11 01:33:59.409709
3739,404,,social,准备法律大学.,你的帖子收到了新评论,app://page/social/112,,2025-01-30 06:21:34.409709,2025-01-30 06:21:34.409709,,t,f,,2025-01-30 06:21:34.409709
3740,472,,social,质量进入可以.,赵明关注了你,app://page/social/482,,2025-04-29 06:57:35.409709,2025-04-29 06:57:35.409709,2025-04-30 16:37:35.409709,t,t,,2025-04-29 06:57:35.409709
3741,217,32,promotion,一般而且责任学习类型.,今日爆款，立省7元,app://page/promotion/475,,2025-10-01 10:15:59.409709,2025-10-01 10:15:59.409709,,t,f,,2025-10-01 10:15:59.409709
3742,224,,order,开发他的.,订单即将送达,app://page/order/623,,2025-06-08 17:02:47.409709,2025-06-08 17:02:47.409709,,t,f,,2025-06-08 17:02:47.409709
3743,84,,order,方法记者名称.,订单即将送达,app://page/order/538,,2025-06-07 02:59:09.409709,2025-06-07 02:59:09.409709,,t,f,,2025-06-07 02:59:09.409709
3744,240,,social,谢谢由于.,谭英给你发来了私信,app://page/social/917,,2025-04-24 11:27:50.409709,2025-04-24 11:27:50.409709,,t,f,,2025-04-24 11:27:50.409709
3745,36,,social,我的一般下载制作.,邱秀兰给你发来了私信,app://page/social/308,,2025-08-23 13:16:33.409709,2025-08-23 13:16:33.409709,,t,f,,2025-08-23 13:16:33.409709
3746,43,,order,自己系统.,您的订单已发货,app://page/order/926,,2025-11-21 04:31:00.409709,2025-11-21 04:31:00.409709,2025-11-21 04:43:00.409709,t,t,,2025-11-21 04:31:00.409709
3747,329,,order,非常应该重要.,您的订单已发货,app://page/order/964,,2025-04-17 10:18:38.409709,2025-04-17 10:18:38.409709,,t,f,,2025-04-17 10:18:38.409709
3748,254,,social,因此还有可能中心介绍.,王晶给你发来了私信,app://page/social/167,,2025-03-07 13:56:29.409709,2025-03-07 13:56:29.409709,,t,f,,2025-03-07 13:56:29.409709
3749,31,,social,虽然关系的是.,你的帖子收到了新评论,app://page/social/556,,2025-08-27 11:52:18.409709,2025-08-27 11:52:18.409709,,t,f,,2025-08-27 11:52:18.409709
3750,173,,order,提高正在有些看到.,订单即将送达,app://page/order/488,,2025-09-24 10:05:24.409709,2025-09-24 10:05:24.409709,,t,f,,2025-09-24 10:05:24.409709
3751,107,,social,帖子学习密码.,马桂兰关注了你,app://page/social/356,,2025-12-21 13:35:30.409709,2025-12-21 13:35:30.409709,2025-12-22 14:33:30.409709,t,t,,2025-12-21 13:35:30.409709
3752,378,16,promotion,他们类别更新最大.,专属福利，速来领取,app://page/promotion/718,,2025-03-03 17:50:55.409709,2025-03-03 17:50:55.409709,,t,f,,2025-03-03 17:50:55.409709
3753,259,,order,进入基本.,订单即将送达,app://page/order/827,,2025-03-06 04:43:58.409709,2025-03-06 04:43:58.409709,,t,f,,2025-03-06 04:43:58.409709
3754,470,,system,状态活动进行不能.,隐私政策更新,app://page/system/982,,2025-02-18 14:11:34.409709,2025-02-18 14:11:34.409709,,t,f,,2025-02-18 14:11:34.409709
3755,244,,reminder,的话应用现在.,购物车商品降价了,app://page/reminder/875,,2025-05-04 10:42:03.409709,2025-05-04 10:42:03.409709,,t,f,,2025-05-04 10:42:03.409709
3756,194,,reminder,不过我们.,会员即将到期，续费享优惠,app://page/reminder/609,,2025-12-03 15:12:12.409709,2025-12-03 15:12:12.409709,,t,f,,2025-12-03 15:12:12.409709
3757,265,,system,程序研究国家那个你的.,新功能上线,app://page/system/596,,2025-11-26 19:47:40.409709,2025-11-26 19:47:40.409709,,t,f,,2025-11-26 19:47:40.409709
3758,198,,reminder,包括出来.,收藏的商品即将售罄,app://page/reminder/941,,2025-03-06 06:34:14.409709,2025-03-06 06:34:14.409709,,t,f,,2025-03-06 06:34:14.409709
3759,5,,order,提高电影留言是否地区.,订单即将送达,app://page/order/597,,2025-08-16 22:49:03.409709,2025-08-16 22:49:03.409709,,t,f,,2025-08-16 22:49:03.409709
3760,82,,order,不要生活包括.,订单已完成，期待您的评价,app://page/order/17,,2025-04-04 22:37:13.409709,2025-04-04 22:37:13.409709,,t,f,,2025-04-04 22:37:13.409709
3761,202,,order,教育这个.,订单已完成，期待您的评价,app://page/order/417,,2025-05-03 11:40:50.409709,2025-05-03 11:40:50.409709,,t,f,,2025-05-03 11:40:50.409709
3762,213,,system,然后学生帖子.,隐私政策更新,app://page/system/480,,2025-10-14 17:43:32.409709,2025-10-14 17:43:32.409709,,t,f,,2025-10-14 17:43:32.409709
3763,263,6,promotion,时候如何.,专属福利，速来领取,app://page/promotion/279,,2026-01-03 15:41:49.409709,2026-01-03 15:41:49.409709,2026-01-04 23:30:49.409709,t,t,,2026-01-03 15:41:49.409709
3764,70,,social,如果汽车开发.,你的帖子收到了新评论,app://page/social/528,,2025-07-31 07:15:42.409709,2025-07-31 07:15:42.409709,,t,f,,2025-07-31 07:15:42.409709
3765,68,,reminder,今年比较.,会员即将到期，续费享优惠,app://page/reminder/950,,2025-06-30 03:36:58.409709,2025-06-30 03:36:58.409709,,t,f,,2025-06-30 03:36:58.409709
3766,182,,social,那么责任.,郑兵关注了你,app://page/social/439,,2025-11-03 00:24:02.409709,2025-11-03 00:24:02.409709,,t,f,,2025-11-03 00:24:02.409709
3767,312,,social,有限操作.,吴阳关注了你,app://page/social/2,,2025-12-31 09:31:41.409709,2025-12-31 09:31:41.409709,,t,f,,2025-12-31 09:31:41.409709
3768,23,,order,搜索女人实现.,订单即将送达,app://page/order/225,,2025-02-27 00:10:48.409709,2025-02-27 00:10:48.409709,,t,f,,2025-02-27 00:10:48.409709
3769,336,5,promotion,游戏市场.,今日爆款，立省6元,app://page/promotion/752,,2025-11-06 09:47:12.409709,2025-11-06 09:47:12.409709,,t,f,,2025-11-06 09:47:12.409709
3770,2,,social,制作规定空间登录.,田婷给你发来了私信,app://page/social/315,,2025-05-20 22:23:24.409709,2025-05-20 22:23:24.409709,,t,f,,2025-05-20 22:23:24.409709
3771,11,,system,使用今天加入登录.,新功能上线,app://page/system/125,,2025-03-24 14:29:34.409709,2025-03-24 14:29:34.409709,2025-03-25 12:34:34.409709,t,t,,2025-03-24 14:29:34.409709
3772,374,,reminder,出现系列.,会员即将到期，续费享优惠,app://page/reminder/354,,2025-04-12 16:49:36.409709,2025-04-12 16:49:36.409709,,t,f,,2025-04-12 16:49:36.409709
3773,364,,social,通过之后.,你的帖子收到了新评论,app://page/social/814,,2025-09-29 11:53:54.409709,2025-09-29 11:53:54.409709,,t,f,,2025-09-29 11:53:54.409709
3774,356,,system,完成法律精华.,新功能上线,app://page/system/656,,2025-03-01 23:37:55.409709,2025-03-01 23:37:55.409709,,t,f,,2025-03-01 23:37:55.409709
3775,258,,reminder,能力为了看到进行简介.,购物车商品降价了,app://page/reminder/249,,2025-07-08 00:01:19.409709,2025-07-08 00:01:19.409709,,t,f,,2025-07-08 00:01:19.409709
3776,280,,system,在线注册投资工具.,系统维护通知,app://page/system/775,,2025-02-06 18:05:46.409709,2025-02-06 18:05:46.409709,2025-02-07 02:57:46.409709,t,t,,2025-02-06 18:05:46.409709
3777,500,,system,然后全国需要人民.,隐私政策更新,app://page/system/135,,2025-12-14 03:54:10.409709,2025-12-14 03:54:10.409709,,t,f,,2025-12-14 03:54:10.409709
