session_id,user_id,device_id,start_time,end_time,duration_seconds,event_count,page_view_count,is_bounce,entry_page,exit_page,traffic_source,utm_source,utm_medium,utm_campaign,created_at
2771,79,device_79_1,2025-12-18 03:50:32.615573,2025-12-18 04:08:57.615573,1105,13,10,f,home,favorites,email,xiaohongshu,organic,recall,2026-01-25 02:16:11.657608
2772,380,device_380_3,2025-12-03 21:39:39.615573,2025-12-03 21:55:09.615573,930,4,19,f,product_detail,home,social,baidu,paid,new_user,2026-01-25 02:16:11.657608
2773,110,device_110_2,2025-12-06 02:54:17.615573,2025-12-06 02:56:07.615573,110,46,15,f,product_detail,profile,email,weixin,referral,brand_day,2026-01-25 02:16:11.657608
2774,281,device_281_1,2025-11-21 07:12:05.615573,2025-11-21 07:19:59.615573,474,13,3,f,product_detail,product_detail,referral,xiaohongshu,paid,double11,2026-01-25 02:16:11.657608
2775,422,device_422_2,2025-11-24 09:14:05.615573,2025-11-24 09:31:06.615573,1021,25,11,f,post_feed,category,referral,xiaohongshu,push,spring_sale,2026-01-25 02:16:11.657608
2776,70,device_70_1,2026-01-08 17:52:57.615573,2026-01-08 17:57:28.615573,271,35,9,f,product_detail,order_detail,organic,douyin,paid,618,2026-01-25 02:16:11.657608
2777,15,device_15_3,2026-01-08 18:09:39.615573,2026-01-08 18:30:22.615573,1243,48,4,f,post_feed,cart,organic,weixin,paid,new_user,2026-01-25 02:16:11.657608
2778,69,device_69_2,2026-01-05 06:22:49.615573,2026-01-05 06:38:06.615573,917,46,4,f,product_detail,profile,organic,direct,referral,new_user,2026-01-25 02:16:11.657608
2779,2,device_2_2,2026-01-04 10:55:58.615573,2026-01-04 11:14:00.615573,1082,9,4,f,product_detail,coupon_center,referral,organic,paid,618,2026-01-25 02:16:11.657608
2780,86,device_86_2,2025-11-15 13:22:20.615573,2025-11-15 13:31:52.615573,572,10,5,f,home,coupon_center,social,baidu,paid,618,2026-01-25 02:16:11.657608
2781,500,device_500_1,2025-11-27 08:55:58.615573,2025-11-27 09:20:43.615573,1485,3,9,f,home,home,direct,organic,organic,double11,2026-01-25 02:16:11.657608
2782,3,device_3_3,2025-11-30 21:53:09.615573,2025-11-30 22:18:10.615573,1501,39,8,f,product_detail,home,organic,douyin,push,spring_sale,2026-01-25 02:16:11.657608
2783,78,device_78_3,2026-01-24 09:09:53.615573,2026-01-24 09:39:03.615573,1750,18,4,f,home,category,social,organic,push,recall,2026-01-25 02:16:11.657608
2784,42,device_42_1,2025-12-03 03:18:19.615573,2025-12-03 03:29:51.615573,692,14,10,f,home,coupon_center,organic,direct,referral,618,2026-01-25 02:16:11.657608
2785,402,device_402_1,2026-01-19 18:58:13.615573,2026-01-19 19:04:43.615573,390,21,3,f,home,home,paid,organic,referral,,2026-01-25 02:16:11.657608
2786,110,device_110_1,2026-01-14 08:41:29.615573,2026-01-14 09:04:14.615573,1365,22,2,f,product_detail,checkout,referral,organic,banner,spring_sale,2026-01-25 02:16:11.657608
2787,420,device_420_3,2025-11-12 18:18:19.615573,2025-11-12 18:38:05.615573,1186,15,9,f,product_detail,favorites,social,organic,referral,spring_sale,2026-01-25 02:16:11.657608
2788,301,device_301_1,2025-12-19 15:33:05.615573,2025-12-19 15:55:53.615573,1368,30,14,f,home,messages,email,xiaohongshu,push,spring_sale,2026-01-25 02:16:11.657608
2789,144,device_144_3,2025-12-11 01:33:44.615573,2025-12-11 01:53:59.615573,1215,14,11,f,home,checkout,social,direct,banner,new_user,2026-01-25 02:16:11.657608
2790,430,device_430_2,2025-12-11 17:49:41.615573,2025-12-11 18:01:15.615573,694,35,8,f,post_feed,home,paid,weixin,banner,brand_day,2026-01-25 02:16:11.657608
2791,256,device_256_1,2026-01-08 21:55:09.615573,2026-01-08 22:07:05.615573,716,7,11,f,home,post_detail,paid,organic,referral,brand_day,2026-01-25 02:16:11.657608
2792,394,device_394_2,2025-11-27 15:56:20.615573,2025-11-27 16:12:42.615573,982,4,7,f,product_detail,order_list,referral,direct,banner,618,2026-01-25 02:16:11.657608
2793,376,device_376_3,2025-12-22 14:24:25.615573,2025-12-22 14:52:14.615573,1669,25,4,f,home,messages,social,weixin,push,recall,2026-01-25 02:16:11.657608
2794,397,device_397_1,2025-11-24 13:56:03.615573,2025-11-24 14:04:44.615573,521,32,8,f,post_feed,cart,direct,douyin,banner,double11,2026-01-25 02:16:11.657608
2795,141,device_141_3,2025-12-12 20:22:15.615573,2025-12-12 20:39:00.615573,1005,19,4,f,product_detail,favorites,paid,xiaohongshu,referral,spring_sale,2026-01-25 02:16:11.657608
2796,340,device_340_1,2025-12-01 11:50:57.615573,2025-12-01 12:11:39.615573,1242,3,6,f,home,category,email,baidu,referral,,2026-01-25 02:16:11.657608
2797,428,device_428_1,2025-12-12 17:42:10.615573,2025-12-12 18:00:54.615573,1124,31,14,f,home,category,direct,douyin,organic,double11,2026-01-25 02:16:11.657608
2798,314,device_314_2,2026-01-12 18:06:30.615573,2026-01-12 18:14:13.615573,463,42,2,f,home,search,social,xiaohongshu,paid,recall,2026-01-25 02:16:11.657608
2799,166,device_166_1,2026-01-06 09:57:38.615573,2026-01-06 09:59:45.615573,127,44,12,f,product_detail,post_detail,direct,organic,banner,new_user,2026-01-25 02:16:11.657608
2800,284,device_284_1,2025-10-27 02:40:48.615573,2025-10-27 02:55:26.615573,878,29,2,f,product_detail,profile,social,organic,referral,,2026-01-25 02:16:11.657608
2801,242,device_242_1,2025-11-06 21:14:42.615573,2025-11-06 21:22:35.615573,473,20,6,f,product_detail,category,paid,organic,push,recall,2026-01-25 02:16:11.657608
2802,120,device_120_3,2025-12-28 08:47:55.615573,2025-12-28 08:55:08.615573,433,45,14,f,product_detail,order_detail,referral,weixin,organic,618,2026-01-25 02:16:11.657608
2803,424,device_424_3,2025-11-21 16:54:37.615573,2025-11-21 17:09:28.615573,891,37,4,f,post_feed,settings,paid,baidu,paid,brand_day,2026-01-25 02:16:11.657608
2804,440,device_440_1,2025-12-08 20:27:08.615573,2025-12-08 20:28:02.615573,54,50,5,t,product_detail,checkout,paid,baidu,referral,,2026-01-25 02:16:11.657608
2805,353,device_353_1,2025-11-03 22:23:12.615573,2025-11-03 22:27:39.615573,267,10,16,f,product_detail,messages,paid,douyin,paid,brand_day,2026-01-25 02:16:11.657608
2806,253,device_253_2,2026-01-08 01:30:09.615573,2026-01-08 01:35:16.615573,307,32,5,f,product_detail,settings,social,organic,referral,double11,2026-01-25 02:16:11.657608
2807,392,device_392_3,2025-12-15 12:27:12.615573,2025-12-15 12:36:44.615573,572,4,17,f,home,coupon_center,organic,weixin,organic,brand_day,2026-01-25 02:16:11.657608
2808,474,device_474_2,2025-10-31 15:52:08.615573,2025-10-31 15:53:07.615573,59,17,20,t,post_feed,home,social,baidu,organic,,2026-01-25 02:16:11.657608
2809,142,device_142_1,2025-12-07 18:46:20.615573,2025-12-07 18:47:29.615573,69,22,18,f,product_detail,order_list,email,baidu,banner,recall,2026-01-25 02:16:11.657608
2810,323,device_323_1,2025-11-20 16:22:37.615573,2025-11-20 16:47:55.615573,1518,11,4,f,home,coupon_center,paid,xiaohongshu,push,brand_day,2026-01-25 02:16:11.657608
2811,137,device_137_3,2025-12-17 00:51:11.615573,2025-12-17 01:07:12.615573,961,27,6,f,home,settings,social,xiaohongshu,organic,brand_day,2026-01-25 02:16:11.657608
2812,335,device_335_1,2025-12-29 16:59:37.615573,2025-12-29 17:07:09.615573,452,43,20,f,home,product_detail,referral,weixin,paid,brand_day,2026-01-25 02:16:11.657608
2813,242,device_242_3,2026-01-06 17:57:12.615573,2026-01-06 18:00:33.615573,201,35,8,f,home,product_detail,email,xiaohongshu,push,new_user,2026-01-25 02:16:11.657608
2814,413,device_413_3,2025-11-03 02:14:31.615573,2025-11-03 02:29:10.615573,879,23,19,f,home,post_detail,social,direct,organic,spring_sale,2026-01-25 02:16:11.657608
2815,319,device_319_1,2025-11-30 16:13:13.615573,2025-11-30 16:29:01.615573,948,42,6,f,home,home,paid,direct,push,618,2026-01-25 02:16:11.657608
2816,304,device_304_1,2026-01-16 23:05:38.615573,2026-01-16 23:11:46.615573,368,23,2,f,home,home,social,xiaohongshu,banner,brand_day,2026-01-25 02:16:11.657608
2817,456,device_456_2,2026-01-16 08:49:38.615573,2026-01-16 09:15:45.615573,1567,50,2,f,home,post_detail,direct,baidu,referral,recall,2026-01-25 02:16:11.657608
2818,170,device_170_3,2025-12-25 02:35:17.615573,2025-12-25 02:50:49.615573,932,29,3,f,post_feed,order_list,social,organic,banner,618,2026-01-25 02:16:11.657608
2819,113,device_113_2,2025-11-08 08:56:05.615573,2025-11-08 09:14:27.615573,1102,25,9,f,post_feed,home,paid,direct,banner,recall,2026-01-25 02:16:11.657608
2820,246,device_246_1,2025-11-07 07:22:28.615573,2025-11-07 07:50:34.615573,1686,33,14,f,product_detail,coupon_center,referral,douyin,banner,recall,2026-01-25 02:16:11.657608
2821,240,device_240_1,2025-12-27 20:30:05.615573,2025-12-27 20:38:55.615573,530,6,2,f,product_detail,order_list,direct,direct,organic,brand_day,2026-01-25 02:16:11.657608
2822,331,device_331_2,2026-01-22 04:03:44.615573,2026-01-22 04:26:10.615573,1346,34,17,f,post_feed,checkout,direct,xiaohongshu,banner,double11,2026-01-25 02:16:11.657608
2823,168,device_168_1,2025-11-22 22:47:51.615573,2025-11-22 23:13:11.615573,1520,22,10,f,home,cart,referral,baidu,push,,2026-01-25 02:16:11.657608
2824,302,device_302_1,2025-11-16 14:25:12.615573,2025-11-16 14:38:04.615573,772,40,16,f,product_detail,cart,paid,xiaohongshu,paid,,2026-01-25 02:16:11.657608
2825,141,device_141_3,2025-11-25 04:57:36.615573,2025-11-25 05:25:37.615573,1681,21,4,f,post_feed,profile,paid,weixin,push,,2026-01-25 02:16:11.657608
2826,459,device_459_1,2025-12-21 08:33:27.615573,2025-12-21 08:36:33.615573,186,30,9,f,home,order_list,paid,baidu,organic,recall,2026-01-25 02:16:11.657608
2827,239,device_239_1,2025-11-20 23:56:18.615573,2025-11-21 00:21:16.615573,1498,41,7,f,post_feed,product_detail,organic,baidu,paid,spring_sale,2026-01-25 02:16:11.657608
2828,383,device_383_1,2025-11-15 13:44:16.615573,2025-11-15 14:07:11.615573,1375,29,16,f,product_detail,checkout,direct,baidu,banner,double11,2026-01-25 02:16:11.657608
2829,18,device_18_1,2025-11-27 16:15:36.615573,2025-11-27 16:33:59.615573,1103,20,8,f,product_detail,post_feed,email,weixin,referral,brand_day,2026-01-25 02:16:11.657608
2830,115,device_115_2,2026-01-19 16:29:32.615573,2026-01-19 16:55:05.615573,1533,26,5,f,post_feed,home,direct,organic,organic,double11,2026-01-25 02:16:11.657608
2831,364,device_364_1,2025-12-24 09:04:51.615573,2025-12-24 09:24:26.615573,1175,8,18,f,home,profile,social,direct,organic,new_user,2026-01-25 02:16:11.657608
2832,39,device_39_1,2026-01-18 18:32:44.615573,2026-01-18 18:45:49.615573,785,5,14,f,post_feed,checkout,organic,organic,referral,double11,2026-01-25 02:16:11.657608
2833,86,device_86_1,2025-11-25 16:56:33.615573,2025-11-25 17:17:01.615573,1228,22,12,f,home,order_list,paid,direct,paid,new_user,2026-01-25 02:16:11.657608
2834,76,device_76_1,2026-01-02 09:09:39.615573,2026-01-02 09:16:51.615573,432,17,16,f,post_feed,post_feed,direct,weixin,paid,spring_sale,2026-01-25 02:16:11.657608
2835,377,device_377_3,2025-11-11 13:50:50.615573,2025-11-11 14:08:57.615573,1087,35,7,f,post_feed,category,paid,organic,banner,new_user,2026-01-25 02:16:11.657608
2836,252,device_252_2,2025-11-19 14:54:34.615573,2025-11-19 15:12:14.615573,1060,49,6,f,product_detail,coupon_center,email,baidu,push,brand_day,2026-01-25 02:16:11.657608
2837,253,device_253_1,2026-01-23 20:40:08.615573,2026-01-23 20:59:19.615573,1151,5,12,f,product_detail,category,email,douyin,push,recall,2026-01-25 02:16:11.657608
2838,121,device_121_1,2025-11-15 15:22:07.615573,2025-11-15 15:42:51.615573,1244,35,12,f,post_feed,search,direct,baidu,referral,double11,2026-01-25 02:16:11.657608
2839,423,device_423_2,2025-12-06 04:10:28.615573,2025-12-06 04:22:19.615573,711,9,10,f,product_detail,order_detail,social,xiaohongshu,referral,brand_day,2026-01-25 02:16:11.657608
2840,271,device_271_2,2025-11-02 21:26:44.615573,2025-11-02 21:32:59.615573,375,17,18,f,product_detail,order_detail,email,xiaohongshu,push,,2026-01-25 02:16:11.657608
2841,411,device_411_3,2025-11-25 10:34:48.615573,2025-11-25 10:35:32.615573,44,39,19,t,post_feed,product_detail,social,organic,referral,brand_day,2026-01-25 02:16:11.657608
2842,413,device_413_3,2025-11-14 10:53:41.615573,2025-11-14 11:19:22.615573,1541,18,16,f,post_feed,order_detail,organic,baidu,paid,new_user,2026-01-25 02:16:11.657608
2843,153,device_153_2,2025-11-04 16:26:01.615573,2025-11-04 16:54:59.615573,1738,4,6,f,product_detail,profile,organic,douyin,paid,new_user,2026-01-25 02:16:11.657608
2844,112,device_112_2,2025-12-20 06:58:14.615573,2025-12-20 07:23:03.615573,1489,16,14,f,post_feed,settings,referral,direct,organic,,2026-01-25 02:16:11.657608
2845,29,device_29_3,2025-11-09 16:28:39.615573,2025-11-09 16:29:33.615573,54,16,4,t,home,home,email,xiaohongshu,organic,,2026-01-25 02:16:11.657608
2846,124,device_124_3,2025-10-27 02:18:56.615573,2025-10-27 02:23:59.615573,303,44,11,f,product_detail,coupon_center,email,douyin,referral,recall,2026-01-25 02:16:11.657608
2847,380,device_380_2,2025-11-04 01:43:44.615573,2025-11-04 02:12:26.615573,1722,30,10,f,product_detail,order_detail,direct,xiaohongshu,referral,new_user,2026-01-25 02:16:11.657608
2848,352,device_352_2,2025-11-29 00:14:53.615573,2025-11-29 00:30:02.615573,909,37,6,f,product_detail,post_feed,social,weixin,push,recall,2026-01-25 02:16:11.657608
2849,189,device_189_2,2026-01-10 11:07:52.615573,2026-01-10 11:19:08.615573,676,4,10,f,home,order_list,email,douyin,banner,618,2026-01-25 02:16:11.657608
2850,435,device_435_1,2026-01-12 07:20:03.615573,2026-01-12 07:31:15.615573,672,24,12,f,post_feed,post_detail,social,direct,push,,2026-01-25 02:16:11.657608
2851,1,device_1_1,2025-12-24 13:06:26.615573,2025-12-24 13:34:57.615573,1711,24,9,f,product_detail,cart,social,baidu,push,recall,2026-01-25 02:16:11.657608
2852,226,device_226_1,2026-01-06 09:51:53.615573,2026-01-06 09:55:16.615573,203,42,15,f,home,home,direct,xiaohongshu,organic,double11,2026-01-25 02:16:11.657608
2853,360,device_360_3,2025-11-16 06:42:06.615573,2025-11-16 06:50:18.615573,492,50,2,f,post_feed,messages,social,direct,referral,brand_day,2026-01-25 02:16:11.657608
2854,459,device_459_1,2026-01-12 12:42:31.615573,2026-01-12 12:51:31.615573,540,49,2,f,product_detail,home,referral,xiaohongshu,organic,new_user,2026-01-25 02:16:11.657608
2855,37,device_37_1,2025-12-24 07:20:53.615573,2025-12-24 07:40:07.615573,1154,34,16,f,home,messages,paid,douyin,organic,618,2026-01-25 02:16:11.657608
2856,342,device_342_3,2025-12-08 15:55:40.615573,2025-12-08 16:12:13.615573,993,37,11,f,home,coupon_center,social,organic,push,,2026-01-25 02:16:11.657608
2857,276,device_276_2,2025-12-13 08:40:02.615573,2025-12-13 08:40:44.615573,42,40,15,t,post_feed,order_list,direct,douyin,push,double11,2026-01-25 02:16:11.657608
2858,131,device_131_3,2026-01-12 20:47:17.615573,2026-01-12 20:54:32.615573,435,19,18,f,post_feed,post_detail,organic,baidu,referral,double11,2026-01-25 02:16:11.657608
2859,86,device_86_3,2026-01-16 08:31:02.615573,2026-01-16 08:53:41.615573,1359,13,19,f,home,post_detail,paid,organic,banner,recall,2026-01-25 02:16:11.657608
2860,306,device_306_2,2025-12-06 16:14:56.615573,2025-12-06 16:31:50.615573,1014,29,11,f,home,coupon_center,paid,organic,organic,double11,2026-01-25 02:16:11.657608
2861,411,device_411_3,2025-12-25 23:45:50.615573,2025-12-25 23:46:53.615573,63,34,16,f,product_detail,post_feed,social,baidu,banner,recall,2026-01-25 02:16:11.657608
2862,469,device_469_3,2025-12-20 23:51:17.615573,2025-12-21 00:08:14.615573,1017,49,19,f,home,profile,direct,weixin,push,recall,2026-01-25 02:16:11.657608
2863,128,device_128_1,2026-01-03 06:50:37.615573,2026-01-03 06:53:08.615573,151,35,19,f,product_detail,settings,social,xiaohongshu,organic,recall,2026-01-25 02:16:11.657608
2864,447,device_447_2,2026-01-11 19:14:59.615573,2026-01-11 19:33:21.615573,1102,39,3,f,home,post_detail,referral,douyin,organic,spring_sale,2026-01-25 02:16:11.657608
2865,253,device_253_1,2025-12-24 05:30:18.615573,2025-12-24 05:47:00.615573,1002,26,8,f,home,product_detail,direct,organic,organic,new_user,2026-01-25 02:16:11.657608
2866,414,device_414_1,2026-01-18 11:33:04.615573,2026-01-18 11:48:20.615573,916,40,3,f,product_detail,cart,email,baidu,organic,double11,2026-01-25 02:16:11.657608
2867,47,device_47_3,2025-11-13 14:54:31.615573,2025-11-13 14:55:08.615573,37,47,14,t,post_feed,profile,direct,baidu,banner,brand_day,2026-01-25 02:16:11.657608
2868,15,device_15_2,2026-01-14 18:50:56.615573,2026-01-14 19:18:05.615573,1629,18,7,f,home,favorites,direct,xiaohongshu,organic,spring_sale,2026-01-25 02:16:11.657608
2869,331,device_331_2,2025-11-21 06:31:26.615573,2025-11-21 06:47:05.615573,939,16,16,f,home,settings,referral,organic,banner,double11,2026-01-25 02:16:11.657608
2870,78,device_78_1,2025-12-16 21:00:56.615573,2025-12-16 21:24:02.615573,1386,15,17,f,product_detail,settings,referral,baidu,banner,recall,2026-01-25 02:16:11.657608
2871,298,device_298_1,2025-11-16 10:55:04.615573,2025-11-16 10:55:47.615573,43,4,16,t,product_detail,home,email,baidu,referral,brand_day,2026-01-25 02:16:11.657608
2872,433,device_433_1,2025-11-12 22:00:09.615573,2025-11-12 22:02:04.615573,115,44,14,f,product_detail,messages,referral,xiaohongshu,referral,brand_day,2026-01-25 02:16:11.657608
2873,475,device_475_3,2025-11-09 15:52:07.615573,2025-11-09 16:04:00.615573,713,47,15,f,home,post_detail,email,direct,referral,brand_day,2026-01-25 02:16:11.657608
2874,99,device_99_1,2026-01-13 15:05:03.615573,2026-01-13 15:17:19.615573,736,40,8,f,product_detail,post_feed,referral,organic,banner,new_user,2026-01-25 02:16:11.657608
2875,221,device_221_2,2026-01-05 09:43:17.615573,2026-01-05 09:52:07.615573,530,17,13,f,post_feed,checkout,social,organic,paid,brand_day,2026-01-25 02:16:11.657608
2876,315,device_315_3,2025-11-13 10:19:41.615573,2025-11-13 10:29:46.615573,605,28,7,f,product_detail,product_detail,paid,organic,banner,spring_sale,2026-01-25 02:16:11.657608
2877,124,device_124_2,2025-10-30 14:57:32.615573,2025-10-30 15:07:15.615573,583,20,5,f,home,search,social,baidu,referral,new_user,2026-01-25 02:16:11.657608
2878,164,device_164_2,2025-10-28 07:53:52.615573,2025-10-28 07:59:23.615573,331,44,16,f,home,post_feed,direct,organic,organic,618,2026-01-25 02:16:11.657608
2879,253,device_253_2,2026-01-10 08:27:14.615573,2026-01-10 08:37:07.615573,593,46,10,f,post_feed,profile,paid,xiaohongshu,referral,spring_sale,2026-01-25 02:16:11.657608
2880,244,device_244_1,2025-10-27 09:20:54.615573,2025-10-27 09:33:17.615573,743,17,18,f,product_detail,profile,social,organic,push,spring_sale,2026-01-25 02:16:11.657608
2881,328,device_328_1,2025-11-30 23:57:41.615573,2025-12-01 00:22:51.615573,1510,23,3,f,product_detail,post_detail,email,baidu,referral,brand_day,2026-01-25 02:16:11.657608
2882,7,device_7_1,2025-12-25 18:36:05.615573,2025-12-25 19:01:58.615573,1553,43,17,f,post_feed,coupon_center,paid,weixin,push,,2026-01-25 02:16:11.657608
2883,394,device_394_2,2025-10-30 08:56:59.615573,2025-10-30 09:23:44.615573,1605,12,2,f,home,product_detail,direct,organic,push,double11,2026-01-25 02:16:11.657608
2884,5,device_5_1,2026-01-03 15:14:22.615573,2026-01-03 15:41:06.615573,1604,13,20,f,post_feed,product_detail,paid,weixin,referral,618,2026-01-25 02:16:11.657608
2885,374,device_374_3,2025-11-04 22:57:11.615573,2025-11-04 22:59:42.615573,151,13,20,f,product_detail,post_detail,email,xiaohongshu,banner,brand_day,2026-01-25 02:16:11.657608
2886,287,device_287_1,2025-12-07 13:13:46.615573,2025-12-07 13:25:52.615573,726,11,5,f,home,post_detail,paid,direct,push,new_user,2026-01-25 02:16:11.657608
2887,449,device_449_2,2025-12-03 11:04:13.615573,2025-12-03 11:26:56.615573,1363,46,13,f,home,post_feed,organic,baidu,organic,recall,2026-01-25 02:16:11.657608
2888,415,device_415_3,2025-11-18 11:46:42.615573,2025-11-18 12:00:57.615573,855,22,14,f,product_detail,home,direct,organic,banner,brand_day,2026-01-25 02:16:11.657608
2889,194,device_194_1,2025-12-29 20:13:32.615573,2025-12-29 20:43:08.615573,1776,46,11,f,post_feed,category,email,douyin,organic,,2026-01-25 02:16:11.657608
